id,name_en,name_zh,category,group_code,status,source_url,first_seen,last_updated,brn,registered_address,company_type,date_of_incorporation,cr_matched_name,cr_match_ratio
485,Wang Kee Civil Limited,宏記土木有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,35402350,"UNIT 1502-1503, 15/F., KOWLOON PLAZA, NO.485 CASTLE PEAK ROAD, LAI CHI KOK,, KLN, HONG KONG",Private company limited by shares,09-03-2005,Wang Kee Civil Limited,1.0
486,Wang Kee Construction Company Limited,宏記建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,19437438,"UNIT 1502-1503, 15/F., KOWLOON PLAZA, NO.485 CASTLE PEAK ROAD, LAI CHI KOK,, KLN, HONG KONG",Private company limited by shares,12-10-1995,WANG KEE CONSTRUCTION COMPANY LIMITED,1.0
487,Wanson Construction Company Limited,宏勝建築有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,16642660,"OFFICE 1, 6/F., RYKADAN CAPITAL TOWER,, 135 HOI BUN ROAD,, KWUN TONG, KLN, HONG KONG",Private company limited by shares,23-02-1993,WANSON CONSTRUCTION COMPANY LIMITED,1.0
488,Waterland Detection Engineering Limited,益捷探測工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,32854205,"UNIT 902 9/F BLK A SUN FUNG CTR, 88 KWOK SHUI RD KWAI CHUNG NT, HONG KONG",Private company limited by shares,31-07-2002,WATERLAND DETECTION ENGINEERING LIMITED,1.0
489,Waterland Detection Engineering Limited,益捷探測工程有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,32854205,"UNIT 902 9/F BLK A SUN FUNG CTR, 88 KWOK SHUI RD KWAI CHUNG NT, HONG KONG",Private company limited by shares,31-07-2002,WATERLAND DETECTION ENGINEERING LIMITED,1.0
490,Wecon Limited,偉工有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04368828,"ROOMS 1801-1802, 18/F, TUNG HIP COMMERCIAL BUILDING,, 244-252 DES VOEUX ROAD CENTRAL,, SHEUNG WAN, HONG KONG",Private company limited by shares,30-04-1974,WECON LIMITED,1.0
491,Wecon Construction & Engineering Limited,偉工建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,13550470,"ROOMS 1801-1802, 18/F, TUNG HIP COMMERCIAL BUILDING,, 244-252 DES VOEUX ROAD CENTRAL,, SHEUNG WAN, HONG KONG",Private company limited by shares,20-04-1990,WECON CONSTRUCTION & ENGINEERING LIMITED,1.0
492,Welcome Construction Company Limited,偉金建築有限公司,Port Works,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,07442805,"UNIT 1 19/F WESTLEY SQUARE, NO. 48 HOI YUEN RD KLN, HONG KONG",Private company limited by shares,11-08-1981,WELCOME CONSTRUCTION COMPANY LIMITED,1.0
493,Welcome Construction Company Limited,偉金建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,07442805,"UNIT 1 19/F WESTLEY SQUARE, NO. 48 HOI YUEN RD KLN, HONG KONG",Private company limited by shares,11-08-1981,WELCOME CONSTRUCTION COMPANY LIMITED,1.0
494,Welcome Construction Company Limited,偉金建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,07442805,"UNIT 1 19/F WESTLEY SQUARE, NO. 48 HOI YUEN RD KLN, HONG KONG",Private company limited by shares,11-08-1981,WELCOME CONSTRUCTION COMPANY LIMITED,1.0
495,Welcome Construction Company Limited,偉金建築有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,07442805,"UNIT 1 19/F WESTLEY SQUARE, NO. 48 HOI YUEN RD KLN, HONG KONG",Private company limited by shares,11-08-1981,WELCOME CONSTRUCTION COMPANY LIMITED,1.0
496,Wing Hing Construction Company Limited,榮興建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,22300622,"UNIT 2202A, 22ND FLOOR, GINZA SQUARE,, 565-567 NATHAN ROAD, KLN, HONG KONG",Private company limited by shares,24-02-1999,WING HING CONSTRUCTION COMPANY LIMITED,1.0
497,Wing Hing Construction Company Limited,榮興建築有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,22300622,"UNIT 2202A, 22ND FLOOR, GINZA SQUARE,, 565-567 NATHAN ROAD, KLN, HONG KONG",Private company limited by shares,24-02-1999,WING HING CONSTRUCTION COMPANY LIMITED,1.0
498,Wing Keung Engineering Company,永強工程公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,37935040,"FLAT 1 14/F WAH SHING CTR, 11-13 SHING YIP ST, KWUN TONG KLN, HONG KONG",Private company limited by shares,04-05-2007,"WING KEUNG ENGINEERING CO., LIMITED",1.0
499,Wing Lee (SK) Construction Company Limited,永利(聲記)建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,35320637,"UNIT 3, 15/F., BLOCK 2, TAK FUNG INDUSTRIAL CENTRE,, 168 TEXACO ROAD,, TSUEN WAN, NT, HONG KONG",Private company limited by shares,28-01-2005,WING LEE (SK) CONSTRUCTION COMPANY LIMITED,1.0
500,"Wing Sum Construction & Engineering Co., Limited",永森建築工程有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,18695746,"UNIT C & D, 10/F., GRANDION PLAZA,, 932 CHEUNG SHA WAN ROAD,, CHEUNG SHA WAN, KLN, HONG KONG",Private company limited by shares,01-12-1994,"WING SUM CONSTRUCTION & ENGINEERING CO., LIMITED",1.0
501,Wing Tat Civil Engineering Co. Limited,永達土木工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,19946354,"UNIT 12-15, 17/F., METROPOLE SQUARE,, 2 ON YIU STREET, SHATIN, NT, HONG KONG",Private company limited by shares,11-06-1996,WING TAT CIVIL ENGINEERING CO. LIMITED,1.0
502,Wing's Construction Company Limited,榮泰建築有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,79396606,"ROOM 1802, 18/F, TIMES TOWER, NO 928-930 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, HONG KONG",Private company limited by shares,15-12-2025,WING SING CONSTRUCTION LIMITED,0.919
503,Wing's Construction Company Limited,榮泰建築有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,79396606,"ROOM 1802, 18/F, TIMES TOWER, NO 928-930 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, HONG KONG",Private company limited by shares,15-12-2025,WING SING CONSTRUCTION LIMITED,0.919
504,Wise Trend Engineering Limited,駿慧工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,20233390,"UNIT E, 7/F, KING PALACE PLAZA,, NO. 55 KING YIP STREET,, KWUN TONG, KLN, HONG KONG",Private company limited by shares,11-07-1996,WISE TREND ENGINEERING LIMITED,1.0
505,Wo Hing Construction Company Limited,和興建築有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01834911,"1/F, 190 TONG MI ROAD, KOWLOON, HONG KONG",Private company limited by shares,03-11-1964,WO HING CONSTRUCTION COMPANY LIMITED,1.0
506,Wo Hing Construction Company Limited,和興建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01834911,"1/F, 190 TONG MI ROAD, KOWLOON, HONG KONG",Private company limited by shares,03-11-1964,WO HING CONSTRUCTION COMPANY LIMITED,1.0
507,Wo Hing Construction Company Limited,和興建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01834911,"1/F, 190 TONG MI ROAD, KOWLOON, HONG KONG",Private company limited by shares,03-11-1964,WO HING CONSTRUCTION COMPANY LIMITED,1.0
508,Wo Hing Construction Company Limited,和興建築有限公司,Waterworks,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01834911,"1/F, 190 TONG MI ROAD, KOWLOON, HONG KONG",Private company limited by shares,03-11-1964,WO HING CONSTRUCTION COMPANY LIMITED,1.0
509,Wo Ming Engineering Limited,和明土木工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,30298778,"RM 1707-1708, 17/F, BLOCK B, NEW TRADE PLAZA, 6 ON PING STREET, SHA TIN, HONG KONG",Private company limited by shares,06-08-1999,WO MING ENGINEERING LIMITED,1.0
510,Woon Lee Construction Company Limited,煥利建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,05311610,"8TH FLOOR, ENTERPRISE SQUARE THREE,, 39 WANG CHIU ROAD, KOWLOON BAY,KLN, HONG KONG",Private company limited by shares,02-09-1977,WOON LEE CONSTRUCTION COMPANY LIMITED,1.0
511,World Diamond Engineering Limited,華鑽工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,14398281,"UNIT A 8F.,, NATHAN COMMERCIAL BUILDING,, NO 430-436 NATHAN ROAD,, YAU MA TEI, HONG KONG",Private company limited by shares,12-02-1991,WORLD DIAMOND ENGINEERING LIMITED,1.0
512,World Genius Corporation Limited,華材有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,77673410,"SUITE A, 21ST FLOOR,, ETON BUILDING,, 288 DES VOEUX ROAD CENTRAL,, SHEUNG WAN, HONG KONG",Private company limited by shares,07-02-2025,WORLD GENIUS LIMITED,1.0
513,World Profit Engineering Limited,世盈工程有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,50262711,"ROOM A1, 21/F., GALAXY FACTORY BUILDING,, 25-27 LUK HOP STREET,, SAN PO KONG, KLN, HONG KONG",Private company limited by shares,03-12-2008,WORLD PROFIT ENGINEERING LIMITED,1.0
514,WT Construction Engineering Company Limited,華泰營造工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,10474815,"G/F.,, 271D CHATHAM ROAD NORTH, HUNG HOM, KOWLOON, HONG KONG",Private company limited by shares,08-07-1986,WT CONSTRUCTION ENGINEERING COMPANY LIMITED,1.0
515,WY Construction Limited,華逸建築有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,52907002,"UNIT 603, BLOCK A, PO LUNG CENTRE,, 11 WANG CHIU ROAD, KOWLOON BAY, KLN, HONG KONG",Private company limited by shares,25-08-2010,WY CONSTRUCTION LIMITED,1.0
516,Wyatt Construction Company Limited,華益建築有限公司,Port Works,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04695752,"ROOM 509, FOOK HONG INDUSTRIAL BUILDING, 19 SHEUNG YUET ROAD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,23-03-1976,WYATT CONSTRUCTION COMPANY LIMITED,1.0
517,Wyatt Construction Company Limited,華益建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04695752,"ROOM 509, FOOK HONG INDUSTRIAL BUILDING, 19 SHEUNG YUET ROAD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,23-03-1976,WYATT CONSTRUCTION COMPANY LIMITED,1.0
518,Wyatt Construction Company Limited,華益建築有限公司,Waterworks,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04695752,"ROOM 509, FOOK HONG INDUSTRIAL BUILDING, 19 SHEUNG YUET ROAD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,23-03-1976,WYATT CONSTRUCTION COMPANY LIMITED,1.0
519,Xsun Engineering Limited,旭柏工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,71595630,"UNIT 2, 1/F, HIP KWAN COMMERCIAL BUILDING, NO.38 PITT STREET, KOWLOON, HONG KONG",Private company limited by shares,01-02-2020,XSUN ENGINEERING LIMITED,1.0
520,Yan Lee Construction Company Limited,仁利建築有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,19318737,"UNIT 13-15 10/F METRO LOFT, 38 KWAI HEI ST, KWAI CHUNG NT, HONG KONG",Private company limited by shares,07-09-1995,YAN LEE CONSTRUCTION COMPANY LIMITED,1.0
521,Yat Ming Construction & Engineering Limited,一鳴建築機械工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08037499,"FLAT B, 7/F., GREAT WALL FACTORY BUILDING,, NO.11 CHEUNG SHUN STREET,, CHEUNG SHA WAN, KLN, HONG KONG",Private company limited by shares,14-09-1982,YAT MING CONSTRUCTION & ENGINEERING LIMITED,1.0
522,Yat Ming Construction & Engineering Limited,一鳴建築機械工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08037499,"FLAT B, 7/F., GREAT WALL FACTORY BUILDING,, NO.11 CHEUNG SHUN STREET,, CHEUNG SHA WAN, KLN, HONG KONG",Private company limited by shares,14-09-1982,YAT MING CONSTRUCTION & ENGINEERING LIMITED,1.0
523,Yat Ming Construction & Engineering Limited,一鳴建築機械工程有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08037499,"FLAT B, 7/F., GREAT WALL FACTORY BUILDING,, NO.11 CHEUNG SHUN STREET,, CHEUNG SHA WAN, KLN, HONG KONG",Private company limited by shares,14-09-1982,YAT MING CONSTRUCTION & ENGINEERING LIMITED,1.0
524,Yau Lee Building Construction and Decoration Company Limited,有利承造裝修有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,17454426,"10/F TOWER I ENTERPRISE SQUARE, 9 SHEUNG YUET ROAD, KOWLOON BAY KOWLOON, HONG KONG",Private company limited by shares,30-03-1993,YAU LEE BUILDING CONSTRUCTION AND DECORATION COMPANY LIMITED,1.0
525,Yau Lee Construction Company Limited,有利建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08311972,"10/F TOWER ONE ENTERPRISE SQUARE, 9 SHEUNG YUET ROAD, KOWLOON BAY KOWLOON, HONG KONG",Private company limited by shares,15-03-1983,YAU LEE CONSTRUCTION COMPANY LIMITED,1.0
526,Yau Lee Construction Company Limited,有利建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08311972,"10/F TOWER ONE ENTERPRISE SQUARE, 9 SHEUNG YUET ROAD, KOWLOON BAY KOWLOON, HONG KONG",Private company limited by shares,15-03-1983,YAU LEE CONSTRUCTION COMPANY LIMITED,1.0
527,Yau Lee Construction Company Limited,有利建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08311972,"10/F TOWER ONE ENTERPRISE SQUARE, 9 SHEUNG YUET ROAD, KOWLOON BAY KOWLOON, HONG KONG",Private company limited by shares,15-03-1983,YAU LEE CONSTRUCTION COMPANY LIMITED,1.0
528,Yau Lee Construction Company Limited,有利建築有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,08311972,"10/F TOWER ONE ENTERPRISE SQUARE, 9 SHEUNG YUET ROAD, KOWLOON BAY KOWLOON, HONG KONG",Private company limited by shares,15-03-1983,YAU LEE CONSTRUCTION COMPANY LIMITED,1.0
529,Yee Hop Engineering Company Limited,義合工程有限公司,Port Works,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12740404,"UNIT 1104-06 NAN FUNG COMM CTR, 19 LAM LOK ST KOWLOON BAY KLN, HONG KONG",Private company limited by shares,10-01-1989,YEE HOP ENGINEERING COMPANY LIMITED,1.0
530,Yee Hop Engineering Company Limited,義合工程有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12740404,"UNIT 1104-06 NAN FUNG COMM CTR, 19 LAM LOK ST KOWLOON BAY KLN, HONG KONG",Private company limited by shares,10-01-1989,YEE HOP ENGINEERING COMPANY LIMITED,1.0
531,Yee Hop Engineering Company Limited,義合工程有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12740404,"UNIT 1104-06 NAN FUNG COMM CTR, 19 LAM LOK ST KOWLOON BAY KLN, HONG KONG",Private company limited by shares,10-01-1989,YEE HOP ENGINEERING COMPANY LIMITED,1.0
532,Yee Hop Engineering Company Limited,義合工程有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12740404,"UNIT 1104-06 NAN FUNG COMM CTR, 19 LAM LOK ST KOWLOON BAY KLN, HONG KONG",Private company limited by shares,10-01-1989,YEE HOP ENGINEERING COMPANY LIMITED,1.0
533,Yick Hing Construction Company Limited,益興建築有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04462387,"BLOCK A, 2/F.,, KA MING COURT,, 688-690 CASTLE PEAK ROAD, KOWLOON, HONG KONG",Private company limited by shares,05-05-1970,YICK HING CONSTRUCTION COMPANY LIMITED,1.0
534,Yick Hing Construction Company Limited,益興建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04462387,"BLOCK A, 2/F.,, KA MING COURT,, 688-690 CASTLE PEAK ROAD, KOWLOON, HONG KONG",Private company limited by shares,05-05-1970,YICK HING CONSTRUCTION COMPANY LIMITED,1.0
535,Yick Hing Construction Company Limited,益興建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04462387,"BLOCK A, 2/F.,, KA MING COURT,, 688-690 CASTLE PEAK ROAD, KOWLOON, HONG KONG",Private company limited by shares,05-05-1970,YICK HING CONSTRUCTION COMPANY LIMITED,1.0
536,Yick Hing Construction Company Limited,益興建築有限公司,Waterworks,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04462387,"BLOCK A, 2/F.,, KA MING COURT,, 688-690 CASTLE PEAK ROAD, KOWLOON, HONG KONG",Private company limited by shares,05-05-1970,YICK HING CONSTRUCTION COMPANY LIMITED,1.0
